Geography,Date,ASP,type
WestTexNewMexico,3/13/2016,1.30,Organic
Albany,3/20/2016,1.32,Conventional
Atlanta,3/20/2016,0.98,Conventional
Baltimore/Washington,3/20/2016,1.10,Conventional
Boise,3/20/2016,0.94,Conventional
Boston,3/20/2016,1.10,Conventional
BuffaloRochester,3/20/2016,1.14,Conventional
California,3/20/2016,0.91,Conventional
Charlotte,3/20/2016,1.15,Conventional
Chicago,3/20/2016,1.11,Conventional
CincinnatiDayton,3/20/2016,0.90,Conventional
Columbus,3/20/2016,1.04,Conventional
DallasFtWorth,3/20/2016,0.74,Conventional
Denver,3/20/2016,0.73,Conventional
Detroit,3/20/2016,1.09,Conventional
GrandRapids,3/20/2016,1.07,Conventional
GreatLakes,3/20/2016,1.06,Conventional
HarrisburgScranton,3/20/2016,1.08,Conventional
HartfordSpringfield,3/20/2016,1.17,Conventional
Houston,3/20/2016,0.76,Conventional
Indianapolis,3/20/2016,1.12,Conventional
Jacksonville,3/20/2016,1.07,Conventional
LasVegas,3/20/2016,0.82,Conventional
LosAngeles,3/20/2016,0.74,Conventional
Louisville,3/20/2016,0.95,Conventional
MiamiFtLauderdale,3/20/2016,1.13,Conventional
Midsouth,3/20/2016,1.05,Conventional
Nashville,3/20/2016,0.93,Conventional
NewOrleansMobile,3/20/2016,0.94,Conventional
NewYork,3/20/2016,1.09,Conventional
Northeast,3/20/2016,1.11,Conventional
NorthernNewEngland,3/20/2016,1.14,Conventional
Orlando,3/20/2016,1.09,Conventional
Philadelphia,3/20/2016,1.05,Conventional
PhoenixTucson,3/20/2016,0.56,Conventional
Pittsburgh,3/20/2016,1.17,Conventional
Plains,3/20/2016,0.95,Conventional
Portland,3/20/2016,0.94,Conventional
RaleighGreensboro,3/20/2016,1.13,Conventional
RichmondNorfolk,3/20/2016,0.99,Conventional
Roanoke,3/20/2016,0.96,Conventional
Sacramento,3/20/2016,1.18,Conventional
SanDiego,3/20/2016,0.76,Conventional
SanFrancisco,3/20/2016,1.40,Conventional
Seattle,3/20/2016,1.02,Conventional
SouthCarolina,3/20/2016,1.07,Conventional
SouthCentral,3/20/2016,0.77,Conventional
Southeast,3/20/2016,1.05,Conventional
Spokane,3/20/2016,1.02,Conventional
StLouis,3/20/2016,0.88,Conventional
Syracuse,3/20/2016,1.24,Conventional
Tampa,3/20/2016,1.10,Conventional
TotalUS,3/20/2016,0.93,Conventional
West,3/20/2016,0.78,Conventional
WestTexNewMexico,3/20/2016,0.70,Conventional
Albany,3/20/2016,1.76,Organic
Atlanta,3/20/2016,1.44,Organic
Baltimore/Washington,3/20/2016,1.61,Organic
Boise,3/20/2016,0.82,Organic
Boston,3/20/2016,1.59,Organic
BuffaloRochester,3/20/2016,1.48,Organic
California,3/20/2016,1.46,Organic
Charlotte,3/20/2016,1.57,Organic
Chicago,3/20/2016,1.50,Organic
CincinnatiDayton,3/20/2016,1.21,Organic
Columbus,3/20/2016,1.23,Organic
DallasFtWorth,3/20/2016,1.16,Organic
Denver,3/20/2016,0.98,Organic
Detroit,3/20/2016,0.95,Organic
GrandRapids,3/20/2016,1.33,Organic
GreatLakes,3/20/2016,1.24,Organic
HarrisburgScranton,3/20/2016,1.51,Organic
HartfordSpringfield,3/20/2016,2.30,Organic
Houston,3/20/2016,1.29,Organic
Indianapolis,3/20/2016,1.26,Organic
Jacksonville,3/20/2016,1.58,Organic
LasVegas,3/20/2016,1.35,Organic
LosAngeles,3/20/2016,1.10,Organic
Louisville,3/20/2016,1.51,Organic
MiamiFtLauderdale,3/20/2016,1.33,Organic
Midsouth,3/20/2016,1.37,Organic
Nashville,3/20/2016,1.53,Organic
NewOrleansMobile,3/20/2016,1.26,Organic
NewYork,3/20/2016,1.92,Organic
Northeast,3/20/2016,1.75,Organic
NorthernNewEngland,3/20/2016,1.67,Organic
Orlando,3/20/2016,1.57,Organic
Philadelphia,3/20/2016,1.75,Organic
PhoenixTucson,3/20/2016,1.57,Organic
Pittsburgh,3/20/2016,1.20,Organic
Plains,3/20/2016,1.44,Organic
Portland,3/20/2016,0.87,Organic
RaleighGreensboro,3/20/2016,1.42,Organic
RichmondNorfolk,3/20/2016,1.00,Organic
Roanoke,3/20/2016,0.94,Organic
Sacramento,3/20/2016,1.96,Organic
SanDiego,3/20/2016,1.40,Organic
SanFrancisco,3/20/2016,2.33,Organic
Seattle,3/20/2016,0.98,Organic
SouthCarolina,3/20/2016,1.36,Organic
SouthCentral,3/20/2016,1.23,Organic
Southeast,3/20/2016,1.46,Organic
Spokane,3/20/2016,1.08,Organic
StLouis,3/20/2016,0.90,Organic
Syracuse,3/20/2016,1.54,Organic
Tampa,3/20/2016,1.34,Organic
TotalUS,3/20/2016,1.27,Organic
West,3/20/2016,0.99,Organic
WestTexNewMexico,3/20/2016,1.47,Organic
Albany,3/27/2016,1.49,Conventional
Atlanta,3/27/2016,0.98,Conventional
Baltimore/Washington,3/27/2016,1.19,Conventional
Boise,3/27/2016,0.81,Conventional
Boston,3/27/2016,1.08,Conventional
BuffaloRochester,3/27/2016,1.13,Conventional
California,3/27/2016,0.93,Conventional
Charlotte,3/27/2016,1.14,Conventional
Chicago,3/27/2016,0.90,Conventional
CincinnatiDayton,3/27/2016,0.90,Conventional
Columbus,3/27/2016,1.01,Conventional
DallasFtWorth,3/27/2016,0.76,Conventional
Denver,3/27/2016,0.95,Conventional
Detroit,3/27/2016,1.05,Conventional
GrandRapids,3/27/2016,0.99,Conventional
GreatLakes,3/27/2016,0.97,Conventional
HarrisburgScranton,3/27/2016,1.15,Conventional
HartfordSpringfield,3/27/2016,1.31,Conventional
Houston,3/27/2016,0.75,Conventional
Indianapolis,3/27/2016,0.99,Conventional
Jacksonville,3/27/2016,1.06,Conventional
LasVegas,3/27/2016,0.85,Conventional
LosAngeles,3/27/2016,0.73,Conventional
Louisville,3/27/2016,0.89,Conventional
MiamiFtLauderdale,3/27/2016,1.17,Conventional
Midsouth,3/27/2016,1.08,Conventional
Nashville,3/27/2016,0.93,Conventional
NewOrleansMobile,3/27/2016,0.94,Conventional
NewYork,3/27/2016,1.32,Conventional
Northeast,3/27/2016,1.23,Conventional
NorthernNewEngland,3/27/2016,1.13,Conventional
Orlando,3/27/2016,1.06,Conventional
Philadelphia,3/27/2016,1.29,Conventional
PhoenixTucson,3/27/2016,0.54,Conventional
Pittsburgh,3/27/2016,1.15,Conventional
Plains,3/27/2016,1.07,Conventional
Portland,3/27/2016,0.71,Conventional
RaleighGreensboro,3/27/2016,1.14,Conventional
RichmondNorfolk,3/27/2016,1.02,Conventional
Roanoke,3/27/2016,0.96,Conventional
Sacramento,3/27/2016,1.18,Conventional
SanDiego,3/27/2016,0.80,Conventional
SanFrancisco,3/27/2016,1.47,Conventional
Seattle,3/27/2016,0.85,Conventional
SouthCarolina,3/27/2016,1.07,Conventional
SouthCentral,3/27/2016,0.77,Conventional
Southeast,3/27/2016,1.05,Conventional
Spokane,3/27/2016,0.81,Conventional
StLouis,3/27/2016,0.97,Conventional
Syracuse,3/27/2016,1.29,Conventional
Tampa,3/27/2016,1.08,Conventional
TotalUS,3/27/2016,0.94,Conventional
West,3/27/2016,0.78,Conventional
WestTexNewMexico,3/27/2016,0.71,Conventional
Albany,3/27/2016,1.65,Organic
Atlanta,3/27/2016,1.48,Organic
Baltimore/Washington,3/27/2016,1.65,Organic
Boise,3/27/2016,1.41,Organic
Boston,3/27/2016,1.59,Organic
BuffaloRochester,3/27/2016,1.57,Organic
California,3/27/2016,1.42,Organic
Charlotte,3/27/2016,1.69,Organic
Chicago,3/27/2016,1.50,Organic
CincinnatiDayton,3/27/2016,1.17,Organic
Columbus,3/27/2016,1.54,Organic
DallasFtWorth,3/27/2016,1.25,Organic
Denver,3/27/2016,1.24,Organic
Detroit,3/27/2016,1.31,Organic
GrandRapids,3/27/2016,1.53,Organic
GreatLakes,3/27/2016,1.33,Organic
HarrisburgScranton,3/27/2016,1.83,Organic
HartfordSpringfield,3/27/2016,2.18,Organic
Houston,3/27/2016,1.24,Organic
Indianapolis,3/27/2016,1.40,Organic
Jacksonville,3/27/2016,1.73,Organic
LasVegas,3/27/2016,1.41,Organic
LosAngeles,3/27/2016,1.07,Organic
Louisville,3/27/2016,1.32,Organic
MiamiFtLauderdale,3/27/2016,1.33,Organic
Midsouth,3/27/2016,1.40,Organic
Nashville,3/27/2016,1.46,Organic
NewOrleansMobile,3/27/2016,1.26,Organic
NewYork,3/27/2016,2.12,Organic
Northeast,3/27/2016,1.85,Organic
NorthernNewEngland,3/27/2016,1.61,Organic
Orlando,3/27/2016,1.60,Organic
Philadelphia,3/27/2016,1.95,Organic
PhoenixTucson,3/27/2016,1.54,Organic
Pittsburgh,3/27/2016,1.18,Organic
Plains,3/27/2016,1.45,Organic
Portland,3/27/2016,1.33,Organic
RaleighGreensboro,3/27/2016,1.43,Organic
RichmondNorfolk,3/27/2016,1.14,Organic
Roanoke,3/27/2016,0.99,Organic
Sacramento,3/27/2016,2.07,Organic
SanDiego,3/27/2016,1.35,Organic
SanFrancisco,3/27/2016,2.23,Organic
Seattle,3/27/2016,1.55,Organic
SouthCarolina,3/27/2016,1.41,Organic
SouthCentral,3/27/2016,1.25,Organic
Southeast,3/27/2016,1.48,Organic
Spokane,3/27/2016,1.45,Organic
StLouis,3/27/2016,0.88,Organic
Syracuse,3/27/2016,1.57,Organic
Tampa,3/27/2016,1.33,Organic
TotalUS,3/27/2016,1.44,Organic
West,3/27/2016,1.39,Organic
WestTexNewMexico,3/27/2016,1.41,Organic
Albany,4/3/2016,0.85,Conventional
Atlanta,4/3/2016,1.03,Conventional
Baltimore/Washington,4/3/2016,1.14,Conventional
Boise,4/3/2016,0.82,Conventional
Boston,4/3/2016,1.11,Conventional
BuffaloRochester,4/3/2016,1.04,Conventional
California,4/3/2016,0.93,Conventional
Charlotte,4/3/2016,1.12,Conventional
Chicago,4/3/2016,1.15,Conventional
CincinnatiDayton,4/3/2016,0.89,Conventional
Columbus,4/3/2016,0.95,Conventional
DallasFtWorth,4/3/2016,0.70,Conventional
Denver,4/3/2016,0.83,Conventional
Detroit,4/3/2016,1.02,Conventional
GrandRapids,4/3/2016,1.10,Conventional
GreatLakes,4/3/2016,1.04,Conventional
HarrisburgScranton,4/3/2016,1.13,Conventional
HartfordSpringfield,4/3/2016,1.36,Conventional
Houston,4/3/2016,0.72,Conventional
Indianapolis,4/3/2016,0.99,Conventional
Jacksonville,4/3/2016,1.01,Conventional
LasVegas,4/3/2016,0.84,Conventional
LosAngeles,4/3/2016,0.82,Conventional
Louisville,4/3/2016,0.85,Conventional
MiamiFtLauderdale,4/3/2016,1.15,Conventional
Midsouth,4/3/2016,1.07,Conventional
Nashville,4/3/2016,0.95,Conventional
NewOrleansMobile,4/3/2016,0.89,Conventional
NewYork,4/3/2016,1.31,Conventional
Northeast,4/3/2016,1.18,Conventional
NorthernNewEngland,4/3/2016,0.99,Conventional
Orlando,4/3/2016,1.05,Conventional
Philadelphia,4/3/2016,1.28,Conventional
PhoenixTucson,4/3/2016,0.61,Conventional
Pittsburgh,4/3/2016,1.26,Conventional
Plains,4/3/2016,1.04,Conventional
Portland,4/3/2016,0.79,Conventional
RaleighGreensboro,4/3/2016,1.13,Conventional
RichmondNorfolk,4/3/2016,1.03,Conventional
Roanoke,4/3/2016,0.97,Conventional
Sacramento,4/3/2016,1.05,Conventional
SanDiego,4/3/2016,0.90,Conventional
SanFrancisco,4/3/2016,1.12,Conventional
Seattle,4/3/2016,0.86,Conventional
SouthCarolina,4/3/2016,1.05,Conventional
SouthCentral,4/3/2016,0.74,Conventional
Southeast,4/3/2016,1.04,Conventional
Spokane,4/3/2016,0.92,Conventional
StLouis,4/3/2016,0.94,Conventional
Syracuse,4/3/2016,1.03,Conventional
Tampa,4/3/2016,1.04,Conventional
TotalUS,4/3/2016,0.94,Conventional
West,4/3/2016,0.79,Conventional
WestTexNewMexico,4/3/2016,0.73,Conventional
Albany,4/3/2016,1.56,Organic
Atlanta,4/3/2016,1.51,Organic
Baltimore/Washington,4/3/2016,1.71,Organic
Boise,4/3/2016,1.08,Organic
Boston,4/3/2016,1.73,Organic
BuffaloRochester,4/3/2016,1.48,Organic
California,4/3/2016,1.39,Organic
Charlotte,4/3/2016,1.71,Organic
Chicago,4/3/2016,1.66,Organic
CincinnatiDayton,4/3/2016,1.30,Organic
Columbus,4/3/2016,1.69,Organic
DallasFtWorth,4/3/2016,1.18,Organic
Denver,4/3/2016,1.15,Organic
Detroit,4/3/2016,1.27,Organic
GrandRapids,4/3/2016,1.56,Organic
GreatLakes,4/3/2016,1.45,Organic
HarrisburgScranton,4/3/2016,1.83,Organic
HartfordSpringfield,4/3/2016,2.33,Organic
Houston,4/3/2016,1.18,Organic
Indianapolis,4/3/2016,1.54,Organic
Jacksonville,4/3/2016,1.66,Organic
LasVegas,4/3/2016,1.25,Organic
LosAngeles,4/3/2016,1.08,Organic
Louisville,4/3/2016,1.43,Organic
MiamiFtLauderdale,4/3/2016,1.32,Organic
Midsouth,4/3/2016,1.58,Organic
Nashville,4/3/2016,1.59,Organic
NewOrleansMobile,4/3/2016,1.31,Organic
NewYork,4/3/2016,2.08,Organic
Northeast,4/3/2016,1.88,Organic
NorthernNewEngland,4/3/2016,1.61,Organic
Orlando,4/3/2016,1.56,Organic
Philadelphia,4/3/2016,1.81,Organic
PhoenixTucson,4/3/2016,1.25,Organic
Pittsburgh,4/3/2016,1.43,Organic
Plains,4/3/2016,1.45,Organic
Portland,4/3/2016,1.30,Organic
RaleighGreensboro,4/3/2016,1.73,Organic
RichmondNorfolk,4/3/2016,1.35,Organic
Roanoke,4/3/2016,1.31,Organic
Sacramento,4/3/2016,2.03,Organic
SanDiego,4/3/2016,1.25,Organic
SanFrancisco,4/3/2016,2.30,Organic
Seattle,4/3/2016,1.27,Organic
SouthCarolina,4/3/2016,1.37,Organic
SouthCentral,4/3/2016,1.22,Organic
Southeast,4/3/2016,1.49,Organic
Spokane,4/3/2016,1.33,Organic
StLouis,4/3/2016,0.75,Organic
Syracuse,4/3/2016,1.46,Organic
Tampa,4/3/2016,1.37,Organic
TotalUS,4/3/2016,1.44,Organic
West,4/3/2016,1.27,Organic
WestTexNewMexico,4/3/2016,1.29,Organic
Albany,4/10/2016,1.46,Conventional
Atlanta,4/10/2016,0.83,Conventional
Baltimore/Washington,4/10/2016,1.12,Conventional
Boise,4/10/2016,0.82,Conventional
Boston,4/10/2016,0.99,Conventional
BuffaloRochester,4/10/2016,1.10,Conventional
California,4/10/2016,0.94,Conventional
Charlotte,4/10/2016,1.10,Conventional
Chicago,4/10/2016,1.11,Conventional
CincinnatiDayton,4/10/2016,0.89,Conventional
Columbus,4/10/2016,0.96,Conventional
DallasFtWorth,4/10/2016,0.69,Conventional
Denver,4/10/2016,0.77,Conventional
Detroit,4/10/2016,1.03,Conventional
GrandRapids,4/10/2016,1.17,Conventional
GreatLakes,4/10/2016,1.05,Conventional
HarrisburgScranton,4/10/2016,1.05,Conventional
HartfordSpringfield,4/10/2016,1.17,Conventional
Houston,4/10/2016,0.70,Conventional
Indianapolis,4/10/2016,1.07,Conventional
Jacksonville,4/10/2016,0.80,Conventional
LasVegas,4/10/2016,0.87,Conventional
LosAngeles,4/10/2016,0.77,Conventional
Louisville,4/10/2016,0.90,Conventional
MiamiFtLauderdale,4/10/2016,0.87,Conventional
Midsouth,4/10/2016,1.05,Conventional
Nashville,4/10/2016,0.82,Conventional
NewOrleansMobile,4/10/2016,0.87,Conventional
NewYork,4/10/2016,1.09,Conventional
Northeast,4/10/2016,1.09,Conventional
NorthernNewEngland,4/10/2016,1.04,Conventional
Orlando,4/10/2016,0.83,Conventional
Philadelphia,4/10/2016,1.17,Conventional
PhoenixTucson,4/10/2016,0.56,Conventional
Pittsburgh,4/10/2016,1.18,Conventional
Plains,4/10/2016,1.00,Conventional
Portland,4/10/2016,0.88,Conventional
RaleighGreensboro,4/10/2016,1.09,Conventional
RichmondNorfolk,4/10/2016,1.01,Conventional
Roanoke,4/10/2016,0.93,Conventional
Sacramento,4/10/2016,1.15,Conventional
SanDiego,4/10/2016,0.84,Conventional
SanFrancisco,4/10/2016,1.38,Conventional
Seattle,4/10/2016,0.93,Conventional
SouthCarolina,4/10/2016,0.96,Conventional
SouthCentral,4/10/2016,0.73,Conventional
Southeast,4/10/2016,0.86,Conventional
Spokane,4/10/2016,0.96,Conventional
StLouis,4/10/2016,0.87,Conventional
Syracuse,4/10/2016,1.28,Conventional
Tampa,4/10/2016,0.85,Conventional
TotalUS,4/10/2016,0.90,Conventional
West,4/10/2016,0.79,Conventional
WestTexNewMexico,4/10/2016,0.77,Conventional
Albany,4/10/2016,1.62,Organic
Atlanta,4/10/2016,1.50,Organic
Baltimore/Washington,4/10/2016,1.73,Organic
Boise,4/10/2016,1.00,Organic
Boston,4/10/2016,1.68,Organic
BuffaloRochester,4/10/2016,1.63,Organic
California,4/10/2016,1.40,Organic
Charlotte,4/10/2016,1.60,Organic
Chicago,4/10/2016,1.68,Organic
CincinnatiDayton,4/10/2016,1.12,Organic
Columbus,4/10/2016,1.52,Organic
DallasFtWorth,4/10/2016,1.16,Organic
Denver,4/10/2016,0.94,Organic
Detroit,4/10/2016,1.42,Organic
GrandRapids,4/10/2016,1.34,Organic
GreatLakes,4/10/2016,1.36,Organic
HarrisburgScranton,4/10/2016,1.83,Organic
HartfordSpringfield,4/10/2016,2.31,Organic
Houston,4/10/2016,1.20,Organic
Indianapolis,4/10/2016,1.15,Organic
Jacksonville,4/10/2016,1.62,Organic
LasVegas,4/10/2016,1.22,Organic
LosAngeles,4/10/2016,1.05,Organic
Louisville,4/10/2016,1.41,Organic
MiamiFtLauderdale,4/10/2016,1.33,Organic
Midsouth,4/10/2016,1.18,Organic
Nashville,4/10/2016,0.85,Organic
NewOrleansMobile,4/10/2016,1.27,Organic
NewYork,4/10/2016,2.20,Organic
Northeast,4/10/2016,1.88,Organic
NorthernNewEngland,4/10/2016,1.50,Organic
Orlando,4/10/2016,1.51,Organic
Philadelphia,4/10/2016,1.95,Organic
PhoenixTucson,4/10/2016,1.38,Organic
Pittsburgh,4/10/2016,1.35,Organic
Plains,4/10/2016,1.36,Organic
Portland,4/10/2016,0.96,Organic
RaleighGreensboro,4/10/2016,1.33,Organic
RichmondNorfolk,4/10/2016,0.93,Organic
Roanoke,4/10/2016,0.81,Organic
Sacramento,4/10/2016,2.05,Organic
SanDiego,4/10/2016,1.23,Organic
SanFrancisco,4/10/2016,2.33,Organic
Seattle,4/10/2016,0.89,Organic
SouthCarolina,4/10/2016,1.34,Organic
SouthCentral,4/10/2016,1.21,Organic
Southeast,4/10/2016,1.44,Organic
Spokane,4/10/2016,0.85,Organic
StLouis,4/10/2016,0.58,Organic
Syracuse,4/10/2016,1.59,Organic
Tampa,4/10/2016,1.31,Organic
TotalUS,4/10/2016,1.26,Organic
West,4/10/2016,0.99,Organic
WestTexNewMexico,4/10/2016,1.31,Organic
Albany,4/17/2016,1.22,Conventional
Atlanta,4/17/2016,0.89,Conventional
Baltimore/Washington,4/17/2016,1.13,Conventional
Boise,4/17/2016,0.67,Conventional
Boston,4/17/2016,1.08,Conventional
BuffaloRochester,4/17/2016,1.14,Conventional
California,4/17/2016,0.93,Conventional
Charlotte,4/17/2016,1.14,Conventional
Chicago,4/17/2016,1.08,Conventional
CincinnatiDayton,4/17/2016,0.93,Conventional
Columbus,4/17/2016,0.97,Conventional
DallasFtWorth,4/17/2016,0.69,Conventional
Denver,4/17/2016,0.78,Conventional
Detroit,4/17/2016,0.97,Conventional
GrandRapids,4/17/2016,0.89,Conventional
GreatLakes,4/17/2016,0.98,Conventional
HarrisburgScranton,4/17/2016,1.05,Conventional
HartfordSpringfield,4/17/2016,1.18,Conventional
Houston,4/17/2016,0.69,Conventional
Indianapolis,4/17/2016,0.97,Conventional
Jacksonville,4/17/2016,1.00,Conventional
LasVegas,4/17/2016,0.81,Conventional
LosAngeles,4/17/2016,0.76,Conventional
Louisville,4/17/2016,0.92,Conventional
MiamiFtLauderdale,4/17/2016,1.12,Conventional
Midsouth,4/17/2016,1.06,Conventional
Nashville,4/17/2016,0.90,Conventional
NewOrleansMobile,4/17/2016,0.87,Conventional
NewYork,4/17/2016,1.08,Conventional
Northeast,4/17/2016,1.12,Conventional
NorthernNewEngland,4/17/2016,1.12,Conventional
Orlando,4/17/2016,1.06,Conventional
Philadelphia,4/17/2016,1.17,Conventional
PhoenixTucson,4/17/2016,0.61,Conventional
Pittsburgh,4/17/2016,1.17,Conventional
Plains,4/17/2016,0.95,Conventional
Portland,4/17/2016,0.69,Conventional
RaleighGreensboro,4/17/2016,1.11,Conventional
RichmondNorfolk,4/17/2016,0.99,Conventional
Roanoke,4/17/2016,0.93,Conventional
Sacramento,4/17/2016,1.15,Conventional
SanDiego,4/17/2016,0.80,Conventional
SanFrancisco,4/17/2016,1.39,Conventional
Seattle,4/17/2016,0.84,Conventional
SouthCarolina,4/17/2016,1.01,Conventional
SouthCentral,4/17/2016,0.71,Conventional
Southeast,4/17/2016,1.01,Conventional
Spokane,4/17/2016,0.82,Conventional
StLouis,4/17/2016,0.91,Conventional
Syracuse,4/17/2016,1.21,Conventional
Tampa,4/17/2016,1.06,Conventional
TotalUS,4/17/2016,0.90,Conventional
West,4/17/2016,0.77,Conventional
WestTexNewMexico,4/17/2016,0.73,Conventional
Albany,4/17/2016,1.82,Organic
Atlanta,4/17/2016,1.36,Organic
Baltimore/Washington,4/17/2016,1.49,Organic
Boise,4/17/2016,1.56,Organic
Boston,4/17/2016,1.59,Organic
BuffaloRochester,4/17/2016,1.76,Organic
California,4/17/2016,1.39,Organic
Charlotte,4/17/2016,1.77,Organic
Chicago,4/17/2016,1.55,Organic
CincinnatiDayton,4/17/2016,1.40,Organic
Columbus,4/17/2016,1.17,Organic
DallasFtWorth,4/17/2016,1.11,Organic
Denver,4/17/2016,1.00,Organic
Detroit,4/17/2016,1.19,Organic
GrandRapids,4/17/2016,1.57,Organic
GreatLakes,4/17/2016,1.33,Organic
HarrisburgScranton,4/17/2016,1.79,Organic
HartfordSpringfield,4/17/2016,2.20,Organic
Houston,4/17/2016,1.11,Organic
Indianapolis,4/17/2016,1.36,Organic
Jacksonville,4/17/2016,1.73,Organic
LasVegas,4/17/2016,1.34,Organic
LosAngeles,4/17/2016,1.01,Organic
Louisville,4/17/2016,1.40,Organic
MiamiFtLauderdale,4/17/2016,1.57,Organic
Midsouth,4/17/2016,1.22,Organic
Nashville,4/17/2016,0.86,Organic
NewOrleansMobile,4/17/2016,1.45,Organic
NewYork,4/17/2016,1.98,Organic
Northeast,4/17/2016,1.84,Organic
NorthernNewEngland,4/17/2016,1.60,Organic
Orlando,4/17/2016,1.64,Organic
Philadelphia,4/17/2016,1.89,Organic
PhoenixTucson,4/17/2016,1.53,Organic
Pittsburgh,4/17/2016,1.48,Organic
Plains,4/17/2016,1.57,Organic
Portland,4/17/2016,1.64,Organic
RaleighGreensboro,4/17/2016,1.49,Organic
RichmondNorfolk,4/17/2016,1.19,Organic
Roanoke,4/17/2016,1.06,Organic
Sacramento,4/17/2016,1.95,Organic
SanDiego,4/17/2016,1.29,Organic
SanFrancisco,4/17/2016,2.33,Organic
Seattle,4/17/2016,1.51,Organic
SouthCarolina,4/17/2016,1.47,Organic
SouthCentral,4/17/2016,1.15,Organic
Southeast,4/17/2016,1.48,Organic
Spokane,4/17/2016,1.14,Organic
StLouis,4/17/2016,1.21,Organic
Syracuse,4/17/2016,1.71,Organic
Tampa,4/17/2016,1.47,Organic
TotalUS,4/17/2016,1.38,Organic
West,4/17/2016,1.31,Organic
WestTexNewMexico,4/17/2016,1.36,Organic
Albany,4/24/2016,1.18,Conventional
Atlanta,4/24/2016,0.79,Conventional
Baltimore/Washington,4/24/2016,1.13,Conventional
Boise,4/24/2016,0.65,Conventional
Boston,4/24/2016,1.07,Conventional
BuffaloRochester,4/24/2016,1.15,Conventional
California,4/24/2016,0.84,Conventional
Charlotte,4/24/2016,1.12,Conventional
Chicago,4/24/2016,1.08,Conventional
CincinnatiDayton,4/24/2016,0.94,Conventional
Columbus,4/24/2016,0.72,Conventional
DallasFtWorth,4/24/2016,0.65,Conventional
Denver,4/24/2016,0.93,Conventional
Detroit,4/24/2016,1.00,Conventional
GrandRapids,4/24/2016,1.07,Conventional
GreatLakes,4/24/2016,0.96,Conventional
HarrisburgScranton,4/24/2016,1.09,Conventional
HartfordSpringfield,4/24/2016,1.25,Conventional
Houston,4/24/2016,0.67,Conventional
Indianapolis,4/24/2016,0.95,Conventional
Jacksonville,4/24/2016,0.80,Conventional
LasVegas,4/24/2016,0.83,Conventional
LosAngeles,4/24/2016,0.75,Conventional
Louisville,4/24/2016,0.93,Conventional
MiamiFtLauderdale,4/24/2016,0.88,Conventional
Midsouth,4/24/2016,1.04,Conventional
Nashville,4/24/2016,0.81,Conventional
NewOrleansMobile,4/24/2016,0.87,Conventional
NewYork,4/24/2016,1.12,Conventional
Northeast,4/24/2016,1.13,Conventional
NorthernNewEngland,4/24/2016,1.07,Conventional
Orlando,4/24/2016,0.83,Conventional
Philadelphia,4/24/2016,1.17,Conventional
PhoenixTucson,4/24/2016,0.54,Conventional
Pittsburgh,4/24/2016,1.02,Conventional
Plains,4/24/2016,0.95,Conventional
Portland,4/24/2016,0.79,Conventional
RaleighGreensboro,4/24/2016,1.07,Conventional
RichmondNorfolk,4/24/2016,0.98,Conventional
Roanoke,4/24/2016,0.91,Conventional
Sacramento,4/24/2016,1.01,Conventional
SanDiego,4/24/2016,0.73,Conventional
SanFrancisco,4/24/2016,1.00,Conventional
Seattle,4/24/2016,0.88,Conventional
SouthCarolina,4/24/2016,0.93,Conventional
SouthCentral,4/24/2016,0.70,Conventional
Southeast,4/24/2016,0.84,Conventional
Spokane,4/24/2016,0.95,Conventional
StLouis,4/24/2016,0.80,Conventional
Syracuse,4/24/2016,1.22,Conventional
Tampa,4/24/2016,0.86,Conventional
TotalUS,4/24/2016,0.87,Conventional
West,4/24/2016,0.78,Conventional
WestTexNewMexico,4/24/2016,0.77,Conventional
